orig_source	seqid	short_seqid	label	taxon	kingdom	phylum	klass	order	family	master_seqid	orig_seqid	exons	adj_exons
genomic_annots.tsv	metarhizium_rileyi_rcef_4871_gca_001636745__gene___NOR_08112	None	NOR_08112	Metarhizium rileyi RCEF 4871	None	None	Sordariomycetes	Hypocreales	Clavicipitaceae	metarhizium_rileyi_rcef_4871_gca_001636745__gene___NOR_08112	metarhizium_rileyi_rcef_4871_gca_001636745__gene:NOR_08112	1-115,204-4321,4405-4820,4911-5768,5838-7863	1-115,145-4293,4323-4769,4799-5687,5717-7773
genomic_annots.tsv	microdochium_bolleyi_gca_001566295__gene___Micbo1qcDRAFT_223400	None	Micbo1qcDRAFT_223400	Microdochium bolleyi	None	None	Sordariomycetes	Xylariales	Microdochiaceae	microdochium_bolleyi_gca_001566295__gene___Micbo1qcDRAFT_223400	microdochium_bolleyi_gca_001566295__gene:Micbo1qcDRAFT_223400	1-180,244-551,620-768,834-5856,5922-7416,7504-8091	1-180,210-548,578-757,787-5840,5870-7395,7425-8043
genomic_annots.tsv	myceliophthora_thermophila_sporotrichum_thermophile__gene_6662	None	gene_6662 (jgi.p|Spoth2|108317)	Thermothelomyces thermophila	None	None	Sordariomycetes	Sordariales	Chaetomiaceae	myceliophthora_thermophila_sporotrichum_thermophile__gene_6662	myceliophthora_thermophila_sporotrichum_thermophile__gene_6662	1-261,327-413,502-559,676-5882,5960-7198	1-261,291-408,438-526,556-5793,5823-7092
genomic_annots.tsv	mytilinidion_resinicola_cbs_304.34__estExt_Genemark1.C_160005	None	estExt_Genemark1.C_160005	Mytilinidion resinicola	None	None	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	mytilinidion_resinicola_cbs_304.34__estExt_Genemark1.C_160005	mytilinidion_resinicola_cbs_304.34__estExt_Genemark1.C_160005	1-58,893-1722,1776-1886,1934-5916,5976-7147,7199-8061	1-58,88-948,978-1119,1149-5162,5192-6394,6424-7317
genomic_annots.tsv	mytilinidion_resinicola_cbs_304.34__estExt_Genewise1.C_7_t10491	None	estExt_Genewise1.C_7_t10491	Mytilinidion resinicola	None	None	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	mytilinidion_resinicola_cbs_304.34__estExt_Genewise1.C_7_t10491	mytilinidion_resinicola_cbs_304.34__estExt_Genewise1.C_7_t10491	1-124,181-1013,1066-1176,1238-4107,4279-4288,4430-4801,4858-5669,5721-7728	1-124,154-1017,1047-1188,1218-4118,4148-4188,4218-4620,4650-5492,5522-7560
genomic_annots.tsv	neonectria_ditissima_gca_001306435__gene___AK830_g6894	None	AK830_g6894	Neonectria ditissima	None	None	Sordariomycetes	Hypocreales	Nectriaceae	neonectria_ditissima_gca_001306435__gene___AK830_g6894	neonectria_ditissima_gca_001306435__gene:AK830_g6894	1-186,244-1761,1822-6741,6793-7113,7169-8011	1-186,216-1764,1794-6744,6774-7125,7155-8028
genomic_annots.tsv	neosartorya_fischeri__gene___NFIA_002360	None	NFIA_002360	Aspergillus fischeri NRRL 181	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	neosartorya_fischeri__gene___NFIA_002360	neosartorya_fischeri__gene:NFIA_002360	1-273,323-409,477-534,585-924,974-1499,1552-2170,2250-6889,6937-7257,7313-8134	1-273,303-420,450-538,568-938,968-1524,1554-2203,2233-6903,6933-7284,7314-8166
genomic_annots.tsv	oidiodendron_maius_zn_gca_000827325__gene___OIDMADRAFT_106798	None	OIDMADRAFT_106798	Oidiodendron maius Zn	None	None	Leotiomycetes	None	Myxotrichaceae	oidiodendron_maius_zn_gca_000827325__gene___OIDMADRAFT_106798	oidiodendron_maius_zn_gca_000827325__gene:OIDMADRAFT_106798	1-118,176-711,924-1119,1173-1381,1440-4268,4374-5554,5613-7653	1-118,148-714,744-970,1000-1239,1269-4128,4158-5369,5399-7470
genomic_annots.tsv	oidiodendron_maius_zn_gca_000827325__gene___OIDMADRAFT_157986	None	OIDMADRAFT_157986	Oidiodendron maius Zn	None	None	Leotiomycetes	None	Myxotrichaceae	oidiodendron_maius_zn_gca_000827325__gene___OIDMADRAFT_157986	oidiodendron_maius_zn_gca_000827325__gene:OIDMADRAFT_157986	1-243,303-389,438-495,556-895,955-1483,1542-1751,1911-7141,7180-7507,7568-8437	1-243,273-390,420-508,538-908,938-1497,1527-1767,1797-7058,7088-7446,7476-8376
genomic_annots.tsv	oidiodendron_maius_zn_gca_000827325__gene___OIDMADRAFT_44032	None	OIDMADRAFT_44032	Oidiodendron maius Zn	None	None	Leotiomycetes	None	Myxotrichaceae	oidiodendron_maius_zn_gca_000827325__gene___OIDMADRAFT_44032	oidiodendron_maius_zn_gca_000827325__gene:OIDMADRAFT_44032	1-168,220-276,332-419,473-538,587-789,842-1432,1486-6035,6191-6698,6745-7008,7055-7123,7169-7690	1-168,198-285,315-433,463-559,589-822,852-1473,1503-6083,6113-6651,6681-6975,7005-7104,7134-7686
genomic_annots.tsv	ophiocordyceps_australis_gca_002591415__gene___CDD81_5803	None	CDD81_5803	Ophiocordyceps australis	None	None	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	ophiocordyceps_australis_gca_002591415__gene___CDD81_5803	ophiocordyceps_australis_gca_002591415__gene:CDD81_5803	1-3708,3765-4123,4181-5014,5106-7143	1-3708,3738-4127,4157-5021,5051-7119
genomic_annots.tsv	penicilliopsis_zonata_cbs_506_65_gca_001890105__gene___ASPZODRAFT_2129214	None	ASPZODRAFT_2129214	Penicilliopsis zonata CBS 506.65	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicilliopsis_zonata_cbs_506_65_gca_001890105__gene___ASPZODRAFT_2129214	penicilliopsis_zonata_cbs_506_65_gca_001890105__gene:ASPZODRAFT_2129214	1-198,244-657,728-1093,1152-2082,2131-5378,5433-6443,6503-7196,7246-7400	1-198,228-672,702-1098,1128-2089,2119-5397,5427-6468,6498-7222,7252-7437
genomic_annots.tsv	penicillium_antarcticum_gca_002072345__gene___PENANT_c002G00548	None	PENANT_c002G00548	Penicillium antarcticum	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_antarcticum_gca_002072345__gene___PENANT_c002G00548	penicillium_antarcticum_gca_002072345__gene:PENANT_c002G00548	1-210,279-423,482-750,803-1165,1224-2151,2228-6564,6621-7293,7353-7504	1-210,240-415,445-744,774-1167,1197-2155,2185-6552,6582-7285,7315-7497
genomic_annots.tsv	penicillium_antarcticum_gca_002072345__gene___PENANT_c037G01503	None	PENANT_c037G01503	Penicillium antarcticum	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_antarcticum_gca_002072345__gene___PENANT_c037G01503	penicillium_antarcticum_gca_002072345__gene:PENANT_c037G01503	1-121,233-1062,1147-1257,1320-4148,4265-5433,5513-7559	1-121,151-1011,1041-1182,1212-4071,4101-5300,5330-7407
genomic_annots.tsv	penicillium_arizonense_gca_001773325__gene___PENARI_c003G11035	None	PENARI_c003G11035	Penicillium arizonense	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_arizonense_gca_001773325__gene___PENARI_c003G11035	penicillium_arizonense_gca_001773325__gene:PENARI_c003G11035	1-210,279-423,485-753,807-1169,1231-2158,2231-6567,6626-7298,7358-7509	1-210,240-415,445-744,774-1167,1197-2155,2185-6552,6582-7285,7315-7497
genomic_annots.tsv	penicillium_brasilianum_gca_001048715__gene___PMG11_01358	None	PMG11_01358	Penicillium brasilianum	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_brasilianum_gca_001048715__gene___PMG11_01358	penicillium_brasilianum_gca_001048715__gene:PMG11_01358	1-210,269-413,479-747,807-1169,1231-2158,2216-6546,6610-7282,7357-7508	1-210,240-415,445-744,774-1167,1197-2155,2185-6546,6576-7279,7309-7491
genomic_annots.tsv	penicillium_coprophilum_gca_002072405__gene___PENCOP_c005G06101	None	PENCOP_c005G06101	Penicillium coprophilum	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_coprophilum_gca_002072405__gene___PENCOP_c005G06101	penicillium_coprophilum_gca_002072405__gene:PENCOP_c005G06101	1-195,248-392,449-7797	1-195,225-400,430-7809
genomic_annots.tsv	penicillium_decumbens_gca_002072245__gene___PENDEC_c030G01352	None	PENDEC_c030G01352	Penicillium decumbens	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_decumbens_gca_002072245__gene___PENDEC_c030G01352	penicillium_decumbens_gca_002072245__gene:PENDEC_c030G01352	1-210,270-414,475-743,798-1160,1222-2143,2204-6531,6592-7264,7329-7480	1-210,240-415,445-744,774-1167,1197-2149,2179-6537,6567-7270,7300-7482
genomic_annots.tsv	penicillium_freii_gca_001513925__gene___ACN42_g4747	None	ACN42_g4747	Penicillium freii	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_freii_gca_001513925__gene___ACN42_g4747	penicillium_freii_gca_001513925__gene:ACN42_g4747	1-758,818-1343,1399-1936,1997-6654,6718-7038,7089-7988	1-758,788-1344,1374-1942,1972-6660,6690-7041,7071-8001
genomic_annots.tsv	penicillium_italicum_gca_000769765__gene___PITC_005350	None	PITC_005350	Penicillium italicum	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_italicum_gca_000769765__gene___PITC_005350	penicillium_italicum_gca_000769765__gene:PITC_005350	1-195,248-392,445-7793	1-195,225-400,430-7809
genomic_annots.tsv	penicillium_nalgiovense_gca_002072425__gene___PENNAL_c0003G00472	None	PENNAL_c0003G00472	Penicillium nalgiovense	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_nalgiovense_gca_002072425__gene___PENNAL_c0003G00472	penicillium_nalgiovense_gca_002072425__gene:PENNAL_c0003G00472	1-755,815-1340,1397-1934,2002-6659,6723-7043,7098-7997	1-755,785-1341,1371-1939,1969-6657,6687-7038,7068-7998
genomic_annots.tsv	penicillium_nordicum_gca_001278595__gene___ACN38_g5364	None	ACN38_g5364	Penicillium nordicum	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_nordicum_gca_001278595__gene___ACN38_g5364	penicillium_nordicum_gca_001278595__gene:ACN38_g5364	1-210,270-414,477-745,800-1162,1227-2154,2233-6575,6657-7326,7397-7548	1-210,240-415,445-744,774-1167,1197-2155,2185-6558,6588-7288,7318-7500
genomic_annots.tsv	penicillium_nordicum_gca_001278595__gene___ACN38_g6091	None	ACN38_g6091	Penicillium nordicum	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_nordicum_gca_001278595__gene___ACN38_g6091	penicillium_nordicum_gca_001278595__gene:ACN38_g6091	1-195,248-392,446-7757,7825-7906	1-195,225-400,430-7772,7802-7914
genomic_annots.tsv	penicillium_occitanis_gca_002382835__gene___PENOC_034240	None	PENOC_034240	Penicillium sp. occitanis	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium_sp._occitanis__gene-PENO1_048790	penicillium_occitanis_gca_002382835__gene:PENOC_034240	1-124,189-1018,1071-1181,1235-4144,4202-5364,5420-7430	1-124,154-1014,1044-1185,1215-4155,4185-5378,5408-7449
genomic_annots.tsv	penicillium_rubens_wisconsin_54_1255_gca_000226395__gene___PCH_Pc21g12440	None	Pc21g12440	Penicillium rubens Wisconsin 54-1255	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_rubens_wisconsin_54_1255_gca_000226395__gene___PCH_Pc21g12440	penicillium_rubens_wisconsin_54_1255_gca_000226395__gene:PCH_Pc21g12440	1-3903,4053-7343	1-3903,3933-7254
genomic_annots.tsv	penicillium_solitum_gca_002072235__gene___PENSOL_c006G01744	None	PENSOL_c006G01744	Penicillium solitum	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_solitum_gca_002072235__gene___PENSOL_c006G01744	penicillium_solitum_gca_002072235__gene:PENSOL_c006G01744	1-210,270-414,476-744,802-1164,1229-2156,2235-6577,6634-7303,7370-7521	1-210,240-415,445-744,774-1167,1197-2155,2185-6558,6588-7288,7318-7500
genomic_annots.tsv	penicillium_steckii_gca_002072375__gene___PENSTE_c011G09348	None	PENSTE_c011G09348	Penicillium steckii	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_steckii_gca_002072375__gene___PENSTE_c011G09348	penicillium_steckii_gca_002072375__gene:PENSTE_c011G09348	1-210,276-420,482-750,811-1173,1238-6502,6568-7237,7297-7448	1-210,240-415,445-744,774-1167,1197-6492,6522-7222,7252-7434
genomic_annots.tsv	penicillium_subrubescens_gca_001908125__gene___PENSUB_13914	None	PENSUB_13914	Penicillium subrubescens	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_subrubescens_gca_001908125__gene___PENSUB_13914	penicillium_subrubescens_gca_001908125__gene:PENSUB_13914	1-210,281-425,490-758,815-1177,1237-2164,2228-6567,6626-7298,7374-7525	1-210,240-415,445-744,774-1167,1197-2155,2185-6555,6585-7288,7318-7500
genomic_annots.tsv	penicillium_thymicola_daomc_180753__gene_7312	None	gene_7312 (jgi.p|Penth1|220246)	Penicillium thymicola	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_thymicola_daomc_180753__gene_7312	penicillium_thymicola_daomc_180753__gene_7312	1-195,248-392,445-4973,5037-7790	1-195,225-400,430-4989,5019-7803
genomic_annots.tsv	penicillium_thymicola_daomc_180753__gene_9475	None	gene_9475 (jgi.p|Penth1|224838)	Penicillium thymicola	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_nordicum_gca_001278595__gene___ACN38_g5364	penicillium_thymicola_daomc_180753__gene_9475	1-210,270-414,477-745,800-1162,1227-2154,2232-6574,6638-7307,7376-7527	1-210,240-415,445-744,774-1167,1197-2155,2185-6558,6588-7288,7318-7500
genomic_annots.tsv	penicillium_thymicola_daomc_180753__gene_9646	None	gene_9646 (jgi.p|Penth1|118189)	Penicillium thymicola	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	penicillium_thymicola_daomc_180753__gene_9646	penicillium_thymicola_daomc_180753__gene_9646	1-1185,1244-1293,1345-1469,1623-6664,6714-7040,7103-7945	1-1185,1215-1295,1325-1480,1510-6582,6612-6969,6999-7872
genomic_annots.tsv	periconia_macrospinosa_gca_003073855__gene___DM02DRAFT_674315	None	DM02DRAFT_674315	Periconia macrospinosa	None	None	Dothideomycetes	Pleosporales	Periconiaceae	periconia_macrospinosa_gca_003073855__gene___DM02DRAFT_674315	periconia_macrospinosa_gca_003073855__gene:DM02DRAFT_674315	1-118,175-1004,1052-1162,1215-5332,5524-7561	1-118,148-1008,1038-1179,1209-5357,5387-7455
genomic_annots.tsv	pestalotiopsis_fici_w106_1_gca_000516985__gene___PFICI_15221	None	PFICI_15221	Pestalotiopsis fici W106-1	None	None	Sordariomycetes	Xylariales	Sporocadaceae	pestalotiopsis_fici_w106_1_gca_000516985__gene___PFICI_15221	pestalotiopsis_fici_w106_1_gca_000516985__gene:PFICI_15221	1-186,239-383,449-782,862-1387,1457-1654,1712-2225,2280-5905,6010-7110	1-186,216-391,421-785,815-1371,1401-1629,1659-2203,2233-5889,5919-7050
genomic_annots.tsv	pezoloma_ericae_gca_002865625__gene___NA56DRAFT_668680	None	NA56DRAFT_668680	Pezoloma ericae	None	None	Leotiomycetes	Helotiales	Leotiaceae	pezoloma_ericae_gca_002865625__gene___NA56DRAFT_668680	pezoloma_ericae_gca_002865625__gene:NA56DRAFT_668680	1-186,238-382,436-704,754-2030,2070-2194,2255-3736,3773-4650,4681-7110,7377-7741,7850-8055,8119-8321	1-186,216-391,421-720,750-2057,2087-2242,2272-3784,3814-4722,4752-7212,7242-7637,7667-7903,7933-8166
genomic_annots.tsv	phaeomoniella_chlamydospora_gca_001006345__gene___UCRPC4_g04266	None	UCRPC4_g04266	Phaeomoniella chlamydospora	None	None	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	phaeomoniella_chlamydospora_gca_001006345__gene___UCRPC4_g04266	phaeomoniella_chlamydospora_gca_001006345__gene:UCRPC4_g04266	1-145,198-1030,1082-1171,1250-4561,4612-5027,5078-5932,5983-8068	1-145,175-1038,1068-1188,1218-4560,4590-5036,5066-5951,5981-8097
genomic_annots.tsv	phoma_tracheiphila_ipt5__estExt_Genemark1.C_380084	None	estExt_Genemark1.C_380084	Plenodomus tracheiphilus IPT5	None	None	Dothideomycetes	Pleosporales	Leptosphaeriaceae	phoma_tracheiphila_ipt5__estExt_Genemark1.C_380084	phoma_tracheiphila_ipt5__estExt_Genemark1.C_380084	1-189,263-1934,1994-2296,2356-6758,6806-8008	1-189,219-1921,1951-2284,2314-6747,6777-8010
genomic_annots.tsv	phyllosticta_citriasiana_cbs_120486__estExt_Genemark1.C_40430	None	estExt_Genemark1.C_40430	Phyllosticta citriasiana	None	None	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	phyllosticta_citriasiana_cbs_120486__estExt_Genemark1.C_40430	phyllosticta_citriasiana_cbs_120486__estExt_Genemark1.C_40430	1-179,236-369,479-520,577-648,710-864,919-1267,1321-7142,7216-8022	1-179,209-373,403-475,505-607,637-822,852-1231,1261-7113,7143-7980
genomic_annots.tsv	phyllosticta_citribraziliensis_cbs_100098__gene_7523	None	gene_7523 (jgi.p|Phcit1|182810)	Phyllosticta citribraziliensis	None	None	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	phyllosticta_citribraziliensis_cbs_100098__gene_7523	phyllosticta_citribraziliensis_cbs_100098__gene_7523	1-313,366-407,465-536,595-749,805-1153,1254-7087,7140-7946	1-313,343-415,445-547,577-762,792-1171,1201-7065,7095-7932
genomic_annots.tsv	phyllosticta_citricarpa_cbs_127454__gene_5227	None	gene_5227 (jgi.p|Phycitr1|561975)	Phyllosticta citricarpa	None	None	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	phyllosticta_citricarpa_cbs_127454__gene_5227	phyllosticta_citricarpa_cbs_127454__gene_5227	1-215,272-405,528-569,626-697,759-913,968-1316,1370-7191,7256-8062	1-215,245-409,439-511,541-643,673-858,888-1267,1297-7149,7179-8016
genomic_annots.tsv	phyllosticta_citrichinaensis_cbs_130529__gene_1198	None	gene_1198 (jgi.p|Phcitr1|317156)	Phyllosticta citrichinaensis	None	None	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	phyllosticta_citrichinaensis_cbs_130529__gene_1198	phyllosticta_citrichinaensis_cbs_130529__gene_1198	1-76,643-1002,1037-1114,1172-1243,1302-1456,1507-1855,1973-4827,4873-7806,7853-8665	1-76,106-496,526-634,664-766,796-981,1011-1390,1420-4305,4335-7299,7329-8172
genomic_annots.tsv	phyllosticta_paracitricarpa_cbs_141357__gene_3384	None	gene_3384 (jgi.p|Phy27169|314566)	Phyllosticta paracitricarpa	None	None	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	phyllosticta_citricarpa_cbs_127454__gene_5227	phyllosticta_paracitricarpa_cbs_141357__gene_3384	1-179,236-369,492-533,590-661,723-877,932-1280,1334-7155,7220-8026	1-179,209-373,403-475,505-607,637-822,852-1231,1261-7113,7143-7980
genomic_annots.tsv	phyllosticta_sp._cpc_27913__gene_3247	None	gene_3247 (jgi.p|Phycpc1|487237)	Phyllosticta sp. CPC 27913	None	None	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	phyllosticta_citricarpa_cbs_127454__gene_5227	phyllosticta_sp._cpc_27913__gene_3247	1-179,236-369,492-533,590-661,723-877,932-1280,1334-7155,7220-8026	1-179,209-373,403-475,505-607,637-822,852-1231,1261-7113,7143-7980
genomic_annots.tsv	polytolypa_hystricis_uamh7299_gca_002573605__gene___AJ80_01317	None	AJ80_01317	Polytolypa hystricis UAMH7299	None	None	Eurotiomycetes	Onygenales	Ajellomycetaceae	polytolypa_hystricis_uamh7299_gca_002573605__gene___AJ80_01317	polytolypa_hystricis_uamh7299_gca_002573605__gene:AJ80_01317	1-127,183-1015,1074-1184,1241-4168,4223-4611,4670-5491,5548-7582	1-127,157-1020,1050-1191,1221-4179,4209-4628,4658-5510,5540-7605
genomic_annots.tsv	pseudogymnoascus_destructans_20631-21__gene_6803	None	gene_6803 (jgi.p|Pseudest1|6803)	Pseudogymnoascus destructans 20631-21	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_destructans_20631-21__gene_6803	pseudogymnoascus_destructans_20631-21__gene_6803	1-513,577-7089,7150-8355	1-513,543-7086,7116-8352
genomic_annots.tsv	pseudogymnoascus_sp_03vt05_gca_001662645__gene___VE02_00378	None	VE02_00378	Pseudogymnoascus sp. 03VT05	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_sp_03vt05_gca_001662645__gene___VE02_00378	pseudogymnoascus_sp_03vt05_gca_001662645__gene:VE02_00378	1-528,588-7100,7173-8375	1-528,558-7101,7131-8364
genomic_annots.tsv	pseudogymnoascus_sp_05ny08_gca_001662605__gene___VF21_02795	None	VF21_02795	Pseudogymnoascus sp. 05NY08	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_sp_05ny08_gca_001662605__gene___VF21_02795	pseudogymnoascus_sp_05ny08_gca_001662605__gene:VF21_02795	1-525,586-7098,7174-8379	1-525,555-7098,7128-8364
genomic_annots.tsv	pseudogymnoascus_sp_23342_1_i1_gca_001662575__gene___VE03_05116	None	VE03_05116	Pseudogymnoascus sp. 23342-1-I1	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_sp_23342_1_i1_gca_001662575__gene___VE03_05116	pseudogymnoascus_sp_23342_1_i1_gca_001662575__gene:VE03_05116	1-537,605-7132,7199-8407	1-537,567-7125,7155-8394
genomic_annots.tsv	pseudogymnoascus_sp_23342_1_i1_gca_001662575__gene___VE03_08387	None	VE03_08387	Pseudogymnoascus sp. 23342-1-I1	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_sp_23342_1_i1_gca_001662575__gene___VE03_08387	pseudogymnoascus_sp_23342_1_i1_gca_001662575__gene:VE03_08387	1-204,272-525,594-612,676-881,940-1468,1577-6991,7054-7594,7674-8308	1-204,234-518,548-597,627-863,893-1452,1482-6927,6957-7528,7558-8223
genomic_annots.tsv	pseudogymnoascus_sp_vkm_f_103_gca_000750895__gene___V499_00041	None	V499_00041	Pseudogymnoascus sp. VKM F-103	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_sp_vkm_f_103_gca_000750895__gene___V499_00041	pseudogymnoascus_sp_vkm_f_103_gca_000750895__gene:V499_00041	1-213,269-1928,1985-6789,6843-8012	1-213,243-1933,1963-6798,6828-8028
genomic_annots.tsv	pseudogymnoascus_sp_vkm_f_103_gca_000750895__gene___V499_05344	None	V499_05344	Pseudogymnoascus sp. VKM F-103	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_sp_vkm_f_103_gca_000750895__gene___V499_05344	pseudogymnoascus_sp_vkm_f_103_gca_000750895__gene:V499_05344	1-525,585-7091,7146-8351	1-525,555-7092,7122-8358
genomic_annots.tsv	pseudogymnoascus_sp_vkm_f_4281_fw_2241_gca_000750745__gene___V493_01598	None	V493_01598	Pseudogymnoascus sp. VKM F-4281 (FW-2241)	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_sp_vkm_f_4281_fw_2241_gca_000750745__gene___V493_01598	pseudogymnoascus_sp_vkm_f_4281_fw_2241_gca_000750745__gene:V493_01598	1-618,697-3804	1-618,648-3786
genomic_annots.tsv	pseudogymnoascus_sp_vkm_f_4281_fw_2241_gca_000750745__gene___V493_03714	None	V493_03714	Pseudogymnoascus sp. VKM F-4281 (FW-2241)	None	None	Leotiomycetes	None	Pseudeurotiaceae	pseudogymnoascus_sp_vkm_f_4281_fw_2241_gca_000750745__gene___V493_03714	pseudogymnoascus_sp_vkm_f_4281_fw_2241_gca_000750745__gene:V493_03714	1-1398,1449-1989,2037-6052,6098-6949	1-1398,1428-1999,2029-6075,6105-6987
